iter	Logloss
118	0.0679217113
119	0.06765208326
120	0.06746899418
121	0.06732627526
122	0.0669830466
123	0.06657476121
124	0.06639822122
125	0.06621108317
126	0.06601537242
127	0.0658394485
128	0.06568611563
129	0.0654005338
130	0.06507888467
131	0.06490983797
132	0.06468281232
133	0.06452760309
134	0.0642629905
135	0.06409022364
136	0.06391494596
137	0.06363762433
138	0.06353244722
139	0.06311878372
140	0.06280651002
141	0.06268608751
142	0.06243904351
143	0.06224317139
144	0.06210288093
145	0.06185859631
146	0.06178345364
147	0.06168373955
148	0.06158109884
149	0.06142744985
150	0.06120634117
151	0.06093124619
152	0.06076772638
153	0.06067797484
154	0.06053844573
155	0.06040222181
156	0.06033044224
157	0.06017097142
158	0.05999423179
159	0.0597231613
160	0.05936168173
161	0.05904887941
162	0.05894066584
163	0.05881121623
164	0.05864278161
165	0.05852177836
166	0.05843186406
167	0.05832269365
168	0.05809715727
169	0.05786709663
170	0.05775428181
171	0.05768555996
172	0.05758810169
173	0.05744919675
174	0.05724547538
175	0.05698562985
176	0.05677115556
177	0.05645560063
178	0.05628385454
179	0.05614833875
180	0.05596843382
181	0.0558378019
182	0.05565807075
183	0.05557832212
184	0.05536083669
185	0.05516615203
186	0.05508357915
187	0.05494555818
188	0.0548572139
189	0.05477490465
190	0.05455879255
191	0.05448384787
192	0.05438100748
193	0.0543383177
194	0.05412008823
195	0.05398267762
196	0.05388341124
197	0.05374723708
198	0.05350730281
199	0.05335970994
200	0.05316324709
201	0.05277742216
202	0.05272369181
203	0.05265365764
204	0.05245944142
205	0.05229692084
206	0.05217255816
207	0.05200186392
208	0.05190704016
209	0.05183137985
210	0.05164249755
211	0.05144758672
212	0.05131052638
213	0.05126340212
214	0.05120943169
215	0.05103239456
216	0.05081750804
217	0.05066513333
218	0.050601416
219	0.05040119778
220	0.05027752593
221	0.0500737461
222	0.05001488676
223	0.04981531837
224	0.04972227792
225	0.04956947565
226	0.04945415378
227	0.04936113955
228	0.04927486113
229	0.04909981576
230	0.04902635292
231	0.04897303552
232	0.04885246206
233	0.04871227031
234	0.04854395007
235	0.04849983388
236	0.04840751258
237	0.04838112942
238	0.04828252834
239	0.04813608225
240	0.04793734732
241	0.04770158417
242	0.04762216172
243	0.04752199166
244	0.04739208443
245	0.0472804691
246	0.0471769476
247	0.0470525987
248	0.0469058797
249	0.04683065785
250	0.04677458496
251	0.046741255
252	0.04666623167
253	0.04657428259
254	0.04636899726
255	0.04629539509
256	0.04623593704
257	0.04618722208
258	0.04603365302
259	0.046000388
260	0.04580975228
261	0.04575926886
262	0.04554303864
263	0.0454729787
264	0.04537508466
265	0.04530584588
266	0.04518317704
267	0.04507215664
268	0.04496249328
269	0.04490620603
270	0.04475947617
271	0.04467748446
272	0.04457823834
273	0.0444562171
274	0.04432118851
275	0.04420852024
276	0.04408847782
277	0.04402205285
278	0.04393334492
279	0.04375210854
280	0.04364770493
281	0.04352498999
282	0.04345733246
283	0.04339185482
284	0.04326941007
285	0.04314227026
286	0.04301399843
287	0.04293105093
288	0.04285847063
289	0.04281081307
290	0.04273730017
291	0.04263332406
292	0.04250516747
293	0.042458672
294	0.04238615645
295	0.04228721735
296	0.04224348932
297	0.04210486398
298	0.04198563429
299	0.04188612525
300	0.04181500525
301	0.04171517167
302	0.04167346025
303	0.04160309221
304	0.04144016446
305	0.04137096953
306	0.04126102802
307	0.04114093261
308	0.04107787379
309	0.04096676248
310	0.04086766441
311	0.04075296435
312	0.04068831041
313	0.040607525
314	0.04052784226
315	0.04046451423
316	0.04041974799
317	0.04034245107
318	0.04026427299
319	0.0402239055
320	0.04015722381
321	0.04004811454
322	0.03995731091
323	0.03992699844
324	0.0398112625
325	0.03976448837
326	0.03971778785
327	0.0396943473
328	0.03963311116
329	0.03954915964
330	0.039518103
331	0.0394430512
332	0.03938036133
333	0.03930129014
334	0.03919556602
335	0.03915682171
336	0.03903860357
337	0.0389892955
338	0.03895392699
339	0.03886029598
340	0.03877984472
341	0.03869001188
342	0.03865291416
343	0.0384802855
344	0.03843237673
345	0.03827344632
346	0.03822143845
347	0.03816683431
348	0.03799084941
349	0.03792352017
350	0.03786074666
351	0.03774646841
352	0.03769501308
353	0.037588537
354	0.03752398888
355	0.03747234913
356	0.03743722365
357	0.0373578118
358	0.03730342075
359	0.03727223372
360	0.03720780971
361	0.03718053316
362	0.03715478921
363	0.03707338368
364	0.03702767914
365	0.03697787061
366	0.03690926558
367	0.03677945995
368	0.03670260425
369	0.03665398539
370	0.03660697415
371	0.03651017252
372	0.03648214151
373	0.03633321835
374	0.03624610291
375	0.03618660531
376	0.03608713028
377	0.03602448919
378	0.03599174561
379	0.03596683646
380	0.03592933963
381	0.03590274069
382	0.03579966458
383	0.03574443588
384	0.03570931562
385	0.03568351622
386	0.03564192037
387	0.03561601868
388	0.03553853459
389	0.03548468201
390	0.03543212462
391	0.0353074187
392	0.03520653987
393	0.0351366767
394	0.03505623617
395	0.0349761187
396	0.03493176883
397	0.03483395891
398	0.03479648238
399	0.03470590441
400	0.03462435657
401	0.03449339993
402	0.03438449011
403	0.03435361818
404	0.03429904531
405	0.03426759771
406	0.03419002526
407	0.03416307753
408	0.03411528556
409	0.0340346916
410	0.03400053228
411	0.03394442151
412	0.03390629234
413	0.03386181612
414	0.03374997993
415	0.03366789453
416	0.03359945928
417	0.0335168201
418	0.03344624434
419	0.03337918119
420	0.03329587543
421	0.03316046294
422	0.03306705912
423	0.03303457358
424	0.03300517671
425	0.03297498518
426	0.03291117411
427	0.03286644859
428	0.03276537967
429	0.03274518987
430	0.03266702261
431	0.03263697741
432	0.03260612469
433	0.03256312828
434	0.03250432957
435	0.03243502998
436	0.03240872001
437	0.03234832807
438	0.03232025812
439	0.03221341943
440	0.03219607993
441	0.03214865266
442	0.03209643592
443	0.03202944522
444	0.03194025937
445	0.03184853025
446	0.03182361866
447	0.03171274587
448	0.03166384377
449	0.03157666959
450	0.03149535232
451	0.03144183682
452	0.03142030435
453	0.03131863279
454	0.03123188516
455	0.03119499106
456	0.03115343026
457	0.03111656322
458	0.03106398813
459	0.03103773785
460	0.03096365215
461	0.0309305381
462	0.03086713056
463	0.03083861757
464	0.03076584318
465	0.03073214945
466	0.03070441154
467	0.03056199284
468	0.03046670059
469	0.03037391428
470	0.03035913028
471	0.03034075129
472	0.03024519597
473	0.03021831165
474	0.0301869678
475	0.03010668581
476	0.03001188104
477	0.02997273791
478	0.02986338801
479	0.0298414177
480	0.02979528551
481	0.02977230639
482	0.02974639
483	0.02968922067
484	0.02960048555
485	0.02952477777
486	0.02949185538
487	0.02942723966
488	0.02934193568
489	0.02928153175
490	0.02926473257
491	0.02918423903
492	0.02905062916
493	0.02902723184
494	0.02895775976
495	0.02893650041
496	0.02891096141
497	0.02883158221
498	0.02874523048
499	0.02872064865
500	0.02869878246
501	0.02862764765
502	0.02855688462
503	0.02853003712
504	0.02844260267
505	0.02840611694
506	0.02831885745
507	0.02828224269
508	0.0282610036
509	0.02822358278
510	0.02817393288
511	0.0281414607
512	0.0281200277
513	0.02810017695
514	0.02802847496
515	0.0279781855
516	0.02794257127
517	0.02791112099
518	0.02784411651
519	0.02780822
520	0.02769890561
521	0.02766943436
522	0.02763205435
523	0.02757654197
524	0.02753563849
525	0.02750329784
526	0.02743228921
527	0.02741954143
528	0.02733429889
529	0.0272963435
530	0.02722570142
531	0.02714367002
532	0.02707638723
533	0.02703885382
534	0.02700946563
535	0.02697632677
536	0.02694445462
537	0.02686253057
538	0.02678776928
539	0.02674482413
540	0.02669801905
541	0.02667760794
542	0.02664836761
543	0.02654394327
544	0.02651112919
545	0.02648140865
546	0.02641198521
547	0.02630985213
548	0.02622152049
549	0.02615558547
550	0.02612003074
551	0.02610298577
552	0.02608597063
553	0.02601829429
554	0.02594376749
555	0.02590620952
556	0.02586589223
557	0.0258367999
558	0.02578354206
559	0.02576486555
560	0.02574633292
561	0.02571911223
562	0.02564828588
563	0.02559851343
564	0.02555574897
565	0.0255271996
566	0.02547239314
567	0.02539718904
568	0.02537374401
569	0.02530390684
570	0.02525142954
571	0.02520826863
572	0.02512245477
573	0.02506081302
574	0.02503866011
575	0.02502300662
576	0.02500549199
577	0.02492422205
578	0.0248723501
579	0.02476243575
580	0.02474975743
581	0.02472412749
582	0.02468908997
583	0.02460554792
584	0.02456531215
585	0.02453949748
586	0.02444920435
587	0.02441578238
588	0.02434699977
589	0.02432147272
590	0.02430808987
591	0.02423896261
592	0.02420412869
593	0.02413944496
594	0.02407635621
595	0.02403351982
596	0.02402000921
597	0.023995806
598	0.02396620702
599	0.02394180975
600	0.02391521605
601	0.0238653324
602	0.0237759923
603	0.02371667416
604	0.0236679047
605	0.02364348424
606	0.02359785868
607	0.02352147615
608	0.02343472849
609	0.02341291924
610	0.02336775771
611	0.02331046213
612	0.02328604572
613	0.02325954419
614	0.02321789252
615	0.0231886997
616	0.02308846598
617	0.02307171248
618	0.023052808
619	0.02303002569
620	0.02300241946
621	0.02298907176
622	0.02295378597
623	0.02293756904
624	0.02287446805
625	0.02284842827
626	0.0228203186
627	0.02277891408
628	0.02269674829
629	0.02261752285
630	0.02258962091
631	0.02255864433
632	0.02253671595
633	0.02251477212
634	0.02245192674
635	0.02239580602
636	0.02237498363
637	0.02234234359
638	0.02231414139
639	0.02229644217
640	0.02226721816
641	0.02218806158
642	0.02215848597
643	0.02213252473
644	0.02206726969
645	0.0219865173
646	0.02195221969
647	0.02193783739
648	0.02191344945
649	0.02185849648
650	0.02182343599
651	0.02179765548
652	0.02174681888
653	0.02171192952
654	0.02168341131
655	0.02166479869
656	0.02160268572
657	0.02151998271
658	0.02149390191
659	0.02146869008
660	0.02140816524
661	0.02139271782
662	0.02138164495
663	0.02135607205
664	0.02133940574
665	0.02131089838
666	0.02126390841
667	0.02118538732
668	0.02116743148
669	0.02114302463
670	0.02110966742
671	0.02104266038
672	0.02102634835
673	0.02097935699
674	0.02095571295
675	0.0209016108
676	0.02083203695
677	0.02076636391
678	0.02072362651
679	0.02068974132
680	0.02066174434
681	0.02061543724
682	0.02056466349
683	0.02049232058
684	0.02047945716
685	0.02046054862
686	0.02041733505
687	0.020373254
688	0.02033432529
689	0.02032463684
690	0.02030937371
691	0.02028882959
692	0.02023880348
693	0.02020811217
694	0.02018239974
695	0.02013873662
696	0.02010346996
697	0.02006717562
698	0.02004782294
699	0.02002873677
700	0.0200139829
701	0.0199812283
702	0.01994829342
703	0.01993796297
704	0.01988450039
705	0.01985669754
706	0.01981494002
707	0.01977707943
708	0.01974308451
709	0.01970816656
710	0.01969600619
711	0.01967483246
712	0.01962114435
713	0.01960297668
714	0.0195508374
715	0.01953053234
716	0.0194655814
717	0.01944813027
718	0.01938063742
719	0.01936785568
720	0.01933688317
721	0.01932730619
722	0.01929559262
723	0.01928152962
724	0.01927278995
725	0.01925398757
726	0.01923984286
727	0.0192272756
728	0.01917673773
729	0.01917061801
730	0.01914241735
731	0.01910048733
732	0.01903459162
733	0.01901249737
734	0.01899585157
735	0.01892758062
736	0.018892223
737	0.01886527784
738	0.01883929093
739	0.01882027803
740	0.01880562297
741	0.01872526673
742	0.01871725458
743	0.01870443891
744	0.01866006611
745	0.01862574939
746	0.01859438471
747	0.01856211084
748	0.01854641488
749	0.01853317319
750	0.01851478425
751	0.01849740149
752	0.01845368421
753	0.01842172786
754	0.01840632508
755	0.01837089814
756	0.01835208187
757	0.01833093773
758	0.01831724406
759	0.01827315597
760	0.01819070136
761	0.0181490838
762	0.0181252729
763	0.01810106373
764	0.01808628537
765	0.01802715486
766	0.0179856578
767	0.01796883939
768	0.0179452807
769	0.01788281367
770	0.01786229003
771	0.01780113561
772	0.01778907188
773	0.017755575
774	0.01774756836
775	0.01773134013
776	0.01770282596
777	0.01768199141
778	0.01766725645
779	0.01764329084
780	0.01762948283
781	0.01761250587
782	0.0175895783
783	0.01757817165
784	0.01753933889
785	0.017478213
786	0.01746659856
787	0.01745014795
788	0.01742204797
789	0.01740852086
790	0.01739541493
791	0.01738174277
792	0.01736850356
793	0.01735740768
794	0.01730556546
795	0.01728843891
796	0.01727711355
797	0.01726102023
798	0.01721056241
799	0.0171916636
800	0.01716945923
801	0.01711095836
802	0.01710375652
803	0.01704601116
804	0.01700312754
805	0.01695304165
806	0.01694212499
807	0.01693267404
808	0.01689218442
809	0.01688502837
810	0.01684710838
811	0.01683583306
812	0.01682306091
813	0.01678198208
814	0.01677507078
815	0.01672689199
816	0.01667909888
817	0.01664456064
818	0.0166294215
819	0.01661992582
820	0.01660025692
821	0.01658367485
822	0.0165560822
823	0.01650961225
824	0.01649880851
825	0.01649303051
826	0.01647775939
827	0.01643019648
828	0.01642350238
829	0.0163867018
830	0.01633148137
831	0.01630726438
832	0.01629699769
833	0.01627364124
834	0.01624746464
835	0.01619555872
836	0.01619221427
837	0.01615625368
838	0.01611253899
839	0.01609455371
840	0.01606776981
841	0.0160579009
842	0.01604791942
843	0.01603036
844	0.01600800388
845	0.01600473677
846	0.01597032111
847	0.0159582994
848	0.01595148167
849	0.01593373899
850	0.01590991587
851	0.0159003293
852	0.01588876636
853	0.0158746611
854	0.01585781294
855	0.01583359194
856	0.01582028628
857	0.0157848715
858	0.01577104874
859	0.01574079333
860	0.01572949497
861	0.01571864461
862	0.0156975874
863	0.01568798041
864	0.01567155594
865	0.01562215003
866	0.01561080573
867	0.01559735755
868	0.01554677082
869	0.0155354241
870	0.01552773614
871	0.01549273805
872	0.01546089044
873	0.01541830789
874	0.0154050484
875	0.01539577396
876	0.01537471672
877	0.01532746497
878	0.01530713397
879	0.0152874124
880	0.01525279554
881	0.01523881014
882	0.01522812144
883	0.01520259331
884	0.01519092724
885	0.01518067675
886	0.0151725913
887	0.01514016944
888	0.01510978768
889	0.01508641886
890	0.01504912042
891	0.01503020777
892	0.01499669041
893	0.01497030853
894	0.01495493838
895	0.01490099911
896	0.01486977605
897	0.0148552664
898	0.01484649546
899	0.01483585132
900	0.01483217478
901	0.01480437302
902	0.01479661197
903	0.01478890789
904	0.01477614117
905	0.01475414476
906	0.01474404487
907	0.01472303525
908	0.01470396118
909	0.01467749361
910	0.01464864012
911	0.01463443758
912	0.01458946163
913	0.01457698844
914	0.01457167593
915	0.01456302687
916	0.0145308768
917	0.01452353645
918	0.01449257377
919	0.01447052006
920	0.01446528637
921	0.01444620279
922	0.01443765311
923	0.01443445794
924	0.01442107098
925	0.01440748855
926	0.01439337225
927	0.01436882952
928	0.01434508526
929	0.0143342156
930	0.01432527913
931	0.01431829587
932	0.01431415205
933	0.01429250593
934	0.01425982738
935	0.01425157902
936	0.01422871262
937	0.01419572734
938	0.01415961394
939	0.01414879887
940	0.01413587744
941	0.01411222366
942	0.01410743784
943	0.01409690102
944	0.01406935472
945	0.0140494228
946	0.01404500886
947	0.01401674576
948	0.01399665471
949	0.01397078603
950	0.01396406331
951	0.0139172824
952	0.01389492492
953	0.0138824704
954	0.01384233247
955	0.01382367769
956	0.01380208301
957	0.01379179732
958	0.01378716753
959	0.01377553684
960	0.01376030903
961	0.01373470773
962	0.01373016888
963	0.01371745241
964	0.01365965693
965	0.01365181579
966	0.01363861332
967	0.01361643531
968	0.01360668985
969	0.01358221471
970	0.01356883187
971	0.01355047991
972	0.01353350549
973	0.01352701623
974	0.01351879897
975	0.01349729934
976	0.01346333
977	0.01342844483
978	0.0133835657
979	0.01337184139
980	0.01334436413
981	0.01333532586
982	0.01331780844
983	0.01327787921
984	0.01327209167
985	0.0132415062
986	0.01323872642
987	0.01321833033
988	0.01318255341
989	0.01316582059
990	0.01316081896
991	0.0131351768
992	0.01312642072
993	0.01310580339
994	0.01309405293
995	0.01306300356
996	0.01305380643
997	0.01304366738
998	0.01303543254
999	0.01300715711
